C#开发工程师,北京日航科技有限公司,民营公司,少于50人,计算机软件,0.8-1.5万/月,北京-海淀区,2年经验,本科,招3人,03-19发布,,,五险一金;绩效奖金;年终奖金;餐饮补贴,
C#开发系统工程师,华畅科技(大连)股份有限公司,民营公司,150-500人,计算机软件,0.6-1万/月,大连-高新园区,3-4年经验,大专,招2人,03-19发布,英语良好,,绩效奖金;弹性工作;五险一金;定期体检;专业培训;餐饮补贴;出国机会;年终奖金;交通补贴;员工旅游,
C#开发工程师,北京信狐天诚软件科技有限公司,民营公司,少于50人,计算机软件,0.6-1.6万/月,北京-海淀区,2年经验,本科,招3人,03-19发布,普通话,软件工程 计算机工程,,
C#开发工程师,杭州蓝昌科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.8-1万/月,杭州,1年经验,中专,招若干人,03-19发布,,,,
c#软件工程师,成都零点科技有限公司,民营公司,50-150人,计算机软件,0.6-1万/月,成都-高新区,1年经验,本科,招5人,03-19发布,英语良好,,五险一金;员工旅游;交通补贴;餐饮补贴;年终奖金;绩效奖金;定期体检,
研发工程师（.Net/C#）,北京东方亿思知识产权代理有限责任公司,合资,150-500人,法律,0.8-1.6万/月,北京,无工作经验,本科,招1人,03-19发布,,,五险一金;员工旅游;交通补贴;年终奖金;定期体检;补充商业保险;弹性工作,
C#开发工程师,大连米云科技有限公司,民营公司,50-150人,计算机软件,0.5-1万/月,大连,2年经验,大专,招1人,03-19发布,,,绩效奖金;周末双休;带薪年假;五险一金;通讯补贴;节日福利;高额提成,
NEC（C#）软件工程师,上海申脉信息技术有限公司,民营公司,少于50人,计算机软件,6-8千/月,上海-徐汇区,2年经验,大专,招2人,03-19发布,英语良好,软件工程,做五休二;全勤奖;绩效奖金;专业培训;节日福利,
C#开发高级工程师,大连共铸信息科技有限公司,民营公司,少于50人,计算机软件,0.8-1.5万/月,大连-中山区,3-4年经验,大专,招1人,03-19发布,,,五险一金;餐饮补贴;交通补贴;专业培训,
C#开发工程师,上海绎维软件系统有限公司,民营公司,50-150人,计算机软件,1-2万/月,上海-浦东新区,2年经验,本科,招1人,03-19发布,,,五险一金;补充公积金;年终奖金,
ASP.NETMVC/C#软件工程师,固耀软件科技（苏州）有限公司,外资（非欧美）,少于50人,计算机软件,0.8-1.2万/月,苏州-工业园区,3-4年经验,,招3人,03-19发布,,,,
C#开发经理,杭州云嘉云计算有限公司,民营公司,150-500人,计算机软件,1.5-2.2万/月,杭州-西湖区,无工作经验,,招1人,03-19发布,,,五险一金;员工旅游;餐饮补贴;绩效奖金;年终奖金;股票期权;弹性工作,
软件研发（C#）,南京三宝弘正视觉科技有限公司,民营公司,500-1000人,电子技术/半导体/集成电路,0.8-1万/月,南京,3-4年经验,,招1人,03-19发布,,,五险一金;免费班车;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检,
C#开发工程师,江苏健康无忧网络科技有限公司,合资,50-150人,互联网/电子商务,5-9千/月,南京-雨花台区,2年经验,本科,招2人,03-19发布,,,五险一金;餐饮补贴;通讯补贴;定期体检;绩效奖金;年终奖金;交通补贴;补充医疗保险,
C++/C#软件开发工程师,蔚海光学仪器（上海）有限公司,外资（欧美）,150-500人,仪器仪表/工业自动化,1.5-2万/月,上海-长宁区,5-7年经验,本科,招1人,03-19发布,英语熟练,计算机科学与技术 软件工程,通讯补贴;五险一金;补充医疗保险;员工旅游;专业培训;出国机会;绩效奖金;年终奖金;弹性工作;定期体检,
C#.NET开发工程师,深圳市科拜斯物联网科技有限公司,民营公司,50-150人,计算机软件,0.8-1.5万/月,深圳-宝安区,无工作经验,,招1人,03-19发布,,,五险一金;弹性工作;补充医疗保险;交通补贴,
C#开发工程师（北京）(J12425),快助（天津）科技有限公司,民营公司,50-150人,专业服务(咨询、人力资源、财会),0.8-1万/月,北京-海淀区,无工作经验,,招1人,03-19发布,,,绩效奖金;弹性工作;定期体检;五险一金;专业培训,
C#开发人员,宁波爱信诺航天信息有限公司,国企,150-500人,计算机服务(系统、数据服务、维修),4.5-6千/月,宁波,无工作经验,本科,招7人,03-19发布,,,五险一金;定期体检;年终奖金;专业培训;绩效奖金;餐饮补贴,
C++/C#软件开发工程师,中科微至智能制造科技江苏有限公司,民营公司,150-500人,机械/设备/重工,15-20万/年,无锡,1年经验,本科,招2人,03-19发布,,,五险一金;餐饮补贴;绩效奖金;年终奖金;周末双休;平台好;带薪年假,
软件工程师（C#/.NET/VB6/Python）,武汉博宇光电系统有限责任公司,民营公司,50-150人,电子技术/半导体/集成电路,0.6-1.5万/月,武汉,2年经验,本科,招1人,03-19发布,英语熟练 普通话良好,计算机科学与技术 电子信息科学与技术,五险一金;免费班车;餐饮补贴;绩效奖金;年终奖金,
C#开发工程师,北京德馨同创科技发展有限责任公司,民营公司,50-150人,计算机软件,1-1.5万/月,北京-石景山区,2年经验,大专,招4人,03-19发布,,,五险一金;定期体检;专业培训;绩效奖金;年终奖金,
C#XamarinCrossPlatformMobileDeveloper,AFS technologies,外资（欧美）,50-150人,计算机软件,1-1.5万/月,上海-静安区,2年经验,本科,招1人,03-19发布,,,五险一金;补充医疗保险;免费班车;员工旅游;专业培训;绩效奖金;定期体检,
软件工程师（C#方向）,世仓智能仓储设备（上海）股份有限公司,外资（非欧美）,150-500人,机械/设备/重工,6-8千/月,上海-浦东新区,1年经验,大专,招1人,03-19发布,,,五险一金;定期体检;餐饮补贴;员工旅游;专业培训;周末双休,
C#开发工程师,北京公瑾科技有限公司广州分公司（慧算账）,民营公司,1000-5000人,互联网/电子商务,0.8-1.5万/月,广州-天河区,无工作经验,本科,招1人,03-19发布,,,五险一金;餐饮补贴;绩效奖金;年终奖金;定期体检;员工旅游;周末双休,
软件开发工程师（C#）,北京安控科技股份有限公司,上市公司,500-1000人,仪器仪表/工业自动化,1.6-2.5万/月,北京,2年经验,本科,招1人,03-19发布,,,五险一金;免费班车;餐饮补贴;绩效奖金;年终奖金;定期体检;员工旅游,
C#开发工程师,成都星河科技产业有限公司,民营公司,50-150人,电气/电力/水利,0.8-1.2万/月,成都,3-4年经验,本科,招2人,03-19发布,,,餐饮补贴;绩效奖金;年终奖金,
C#软件工程师,广州市驷源机电设备有限公司,民营公司,50-150人,机械/设备/重工,0.8-2万/月,广州-黄埔区,2年经验,本科,招1人,03-19发布,英语一般,,,
c#中高级程序员,东莞市理工软件有限公司,民营公司,少于50人,计算机软件,0.8-1.5万/月,东莞,3-4年经验,大专,招1人,03-19发布,,,五险一金;周末双休;绩效奖金,
C#开发工程师,艾信智慧医疗科技发展（苏州）有限公司,民营公司,150-500人,医疗设备/器械,1-1.5万/月,苏州,5-7年经验,本科,招若干人,03-19发布,,,,
C#开发工程师（双休+五险一金）,陕西可维卓立科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.5-1.2万/月,西安,无工作经验,本科,招10人,03-19发布,,数学与应用数学 计算机科学与技术,五险一金;周末双休;专业培训;年终奖金;定期体检,
.net/C#软件工程师,上海博昱实业有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.6-1万/月,上海-徐汇区,1年经验,大专,招4人,03-19发布,英语熟练,计算机科学与技术 计算机应用,五险一金;出差补贴;节日福利;专业培训;通讯补贴;高温补贴;全勤奖;弹性工作,
C#开发工程师				(职位编号：006),天津聪友科技有限公司,民营公司,50-150人,计算机软件,4.5-6千/月,天津-红桥区,无工作经验,,招10人,03-19发布,,,五险一金;员工旅游;交通补贴;通讯补贴;专业培训;出国机会;绩效奖金;年终奖金;定期体检,
C#开发工程师,北京龙软科技股份有限公司,民营公司,150-500人,计算机软件,0.4-1.1万/月,成都-武侯区,无工作经验,本科,招3人,03-19发布,,,员工旅游;五险一金;餐饮补贴;年终奖金;定期体检,
C#开发工程师,浙江润投网络科技有限公司,民营公司,150-500人,互联网/电子商务,1-1.5万/月,杭州-滨江区,5-7年经验,大专,招若干人,03-19发布,,计算机科学与技术,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;股票期权;定期体检,
C#高级软件工程师,江西科泰华软件有限公司,民营公司,50-150人,计算机软件,1-2万/月,南昌,3-4年经验,本科,招3人,03-19发布,,,,
C#开发工程师,捷普集团-捷普电子（广州）有限公司 Jabil Circuit (Guangzhou) Limited,外资（欧美）,10000人以上,电子技术/半导体/集成电路,1.2-2万/月,广州,无工作经验,大专,招1人,03-19发布,,,五险一金;补充医疗保险;免费班车;员工旅游;年终奖金;专业培训;定期体检,
C#高级软件工程师,深圳康协利精密机械有限公司,民营公司,少于50人,电子技术/半导体/集成电路,1-2万/月,深圳-宝安区,3-4年经验,大专,招2人,03-19发布,英语良好,电子科学与技术,绩效奖金;五险;出差补贴,
C#研发工程师/WinForm,北京金贵创新科技开发有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,武汉-洪山区,3-4年经验,大专,招3人,03-19发布,,,五险一金;年终奖金,
C#软件开发工程师,济南贝森电子信息有限公司,民营公司,少于50人,计算机软件,6-8千/月,济南-历下区,无工作经验,,招1人,03-19发布,,,,
软件开发工程师（C#）,长沙中天电子设计开发有限公司,民营公司,50-150人,电子技术/半导体/集成电路,1-1.5万/月,长沙,5-7年经验,本科,招若干人,03-19发布,,,周末双休;带薪年假;五险一金;绩效奖金;节日福利;交通补贴;餐饮补贴;通讯补贴,
C#开发工程师				(职位编号：QMTG14),启明天工（苏州）信息系统有限公司,民营公司,少于50人,计算机软件,5-7千/月,苏州-高新区,2年经验,本科,招1人,03-20发布,,计算机科学与技术,餐饮补贴;通讯补贴;年终奖金;绩效奖金,
C#开发工程师,深圳市柯丽尔信息科技有限公司,合资,1000-5000人,计算机软件,0.7-1.3万/月,深圳-南山区,2年经验,大专,招1人,03-20发布,,,五险一金;周末双休;带薪年假;绩效奖金,
C#.Net开发工程师				(职位编号：21/22),苏州博远容天信息科技股份有限公司,民营公司,150-500人,计算机软件,0.3-1.5万/月,苏州-高新区,2年经验,本科,招若干人,03-20发布,,,,
C#软件工程师,无锡先导智能装备股份有限公司,上市公司,1000-5000人,仪器仪表/工业自动化,1-2万/月,无锡,3-4年经验,本科,招5人,03-20发布,,,五险一金;专业培训;免费工作餐;优越工作环境;团队氛围融洽;年终奖金,
C#软件工程师,上海先进半导体制造股份有限公司,外资（非欧美）,1000-5000人,电子技术/半导体/集成电路,0.8-1万/月,上海,2年经验,本科,招1人,03-20发布,英语一般,计算机网络 软件工程,五险一金;员工旅游,
c#.net软件工程师（web）,深圳市海威达科技有限公司,民营公司,150-500人,计算机服务(系统、数据服务、维修),0.8-1.2万/月,深圳-龙岗区,无工作经验,,招2人,03-20发布,,,通讯补贴;绩效奖金;年终奖金;员工旅游,
C#开发工程师,杭州天迈生物科技有限公司,民营公司,50-150人,制药/生物工程,4.5-7千/月,杭州,1年经验,大专,招若干人,03-20发布,,软件工程 计算机科学与技术,绩效奖金;专业培训;五险一金;年终奖金;弹性工作,
C#开发工程师,上海依思信息科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,0.8-1万/月,武汉-洪山区,无工作经验,,招若干人,03-20发布,,,五险一金;定期体检,
C#软件开发工程师（实验室业务部）,聚光科技(杭州)股份有限公司,上市公司,1000-5000人,仪器仪表/工业自动化,0.8-1万/月,杭州-滨江区,无工作经验,本科,招若干人,03-20发布,,,五险一金;补充医疗保险;补充公积金;交通补贴;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检,
高级C#开发工程师,上海诺之嘉医疗器械有限公司,民营公司,50-150人,医疗设备/器械,1-1.5万/月,上海-浦东新区,3-4年经验,本科,招1人,03-20发布,,,五险一金;餐饮补贴;专业培训;绩效奖金;年终奖金;节日福利,
开发/维运工程师(NET;C#;VB;数据库),庆鼎精密电子（淮安）有限公司,上市公司,10000人以上,电子技术/半导体/集成电路,6-8千/月,淮安,无工作经验,,招5人,03-20发布,,,,
C#高级开发工程师,杭州华普永明光电股份有限公司,民营公司,500-1000人,电子技术/半导体/集成电路,1.5-2万/月,杭州-拱墅区,3-4年经验,本科,招2人,03-20发布,,,五险一金;免费班车;餐饮补贴;定期体检;专业培训;通讯补贴;年终奖金,
C#开发工程师,湖南开启时代电子信息技术有限公司,民营公司,50-150人,电子技术/半导体/集成电路,6-8千/月,湘潭,2年经验,本科,招3人,03-20发布,英语良好,,五险一金;免费班车;年终奖金;绩效奖金;定期体检;周末双休;包工作餐;节日福利;全勤奖;持续贡献奖,
ASP.net软件工程师/c#.net软件开发,银川贝尔利科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,4.5-8千/月,银川,1年经验,大专,招5人,03-20发布,,,交通补贴;绩效奖金;年终奖金;五险一金;餐饮补贴;通讯补贴;专业培训;出国机会;免费班车;员工旅游,
C#开发工程师,武汉天腾动力科技有限公司,民营公司,50-150人,互联网/电子商务,0.8-1.5万/月,武汉,3-4年经验,本科,招1人,03-20发布,,,五险一金;做五休二;带薪年假;通讯补贴;餐饮补贴;交通补贴;节日福利,
JAVA/C#软件开发工程师,南京海泰医疗信息系统有限公司,民营公司,150-500人,计算机软件,5-8千/月,南京-玄武区,1年经验,本科,招若干人,03-20发布,,,五险一金;餐饮补贴;绩效奖金;股票期权;定期体检;节日福利,
C#软件开发工程师,无锡影速半导体科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,1-1.5万/月,无锡,无工作经验,本科,招若干人,03-20发布,,,,
C#/.NET软件工程师,医博士医教科技（深圳）有限公司,民营公司,50-150人,医疗设备/器械,1-2万/月,深圳,3-4年经验,大专,招1人,03-20发布,,,年终奖金;餐饮补贴;补充医疗保险;做五休二;节日福利;五险,
C#开发工程师,上海网达软件股份有限公司,上市公司,500-1000人,计算机软件,0.6-1万/月,重庆-渝北区,3-4年经验,本科,招若干人,03-20发布,,,五险一金;周末双休,
C#中间软件工程师,深圳市风扇屏技术有限公司,民营公司,50-150人,电子技术/半导体/集成电路,1-1.5万/月,深圳-宝安区,5-7年经验,大专,招2人,03-20发布,,,出国机会;年终奖金;绩效奖金;定期体检;节假日福利;生日福利;五险;加班补助;有薪假期;拓展活动,
C#开发工程师,苏州金烛软件科技有限公司,民营公司,少于50人,计算机软件,0.5-1万/月,苏州,1年经验,本科,招5人,03-20发布,,,,
C#开发工程师,南京新联软件有限责任公司,上市公司,150-500人,计算机软件,0.6-1.2万/月,南京-江宁区,1年经验,本科,招若干人,03-20发布,,,五险一金;定期体检;绩效奖金,
C#/.net开发工程师,博彦科技股份有限公司,外资（欧美）,5000-10000人,计算机软件,0.8-1.4万/月,武汉-江夏区,无工作经验,,招若干人,03-20发布,,,,
高级C#WPF软件开发工程师（前端分析界面）,上海厦泰生物科技有限公司,外资（非欧美）,50-150人,医疗设备/器械,2.3-2.6万/月,上海-浦东新区,5-7年经验,本科,招若干人,03-20发布,,,五险一金;餐饮补贴;年终奖金;绩效奖金;定期体检,
C#应用研发工程师,立得空间信息技术股份有限公司,民营公司,500-1000人,计算机软件,1.2-2万/月,武汉,3-4年经验,本科,招若干人,03-20发布,,,五险一金;补充医疗保险;补充公积金;免费班车;交通补贴;餐饮补贴;专业培训;绩效奖金;年终奖金;通讯补贴,
自动化软件开发工程师（C#）,广州康芬戴斯电子科技有限公司,外资（欧美）,150-500人,电子技术/半导体/集成电路,1.5-2万/月,广州-黄埔区,3-4年经验,本科,招1人,03-20发布,英语熟练,计算机科学与技术 自动化,五险一金;补充公积金;免费班车;员工旅游;年终奖金;带薪年假;结婚礼金;通讯补贴,
C#高级工程师,中理科技有限公司,民营公司,50-150人,影视/媒体/艺术/文化传播,0.8-1万/月,武汉-洪山区,无工作经验,,招1人,03-20发布,,,五险一金,
C#桌面软件工程师----人力外包,江苏红网技术股份有限公司,合资,150-500人,计算机软件,1-1.5万/月,南京-玄武区,2年经验,本科,招10人,03-20发布,,,五险一金;免费班车;餐饮补贴;交通补贴,
对日C#（.net）开发,大连众卓云科技服务有限公司,民营公司,150-500人,计算机软件,6-9千/月,大连-沙河口区,3-4年经验,大专,招3人,03-20发布,,,五险一金;补充医疗保险;定期体检;节日福利;交通补贴;年终奖金;员工旅游,
C#软件工程师,浩云科技股份有限公司,上市公司,1000-5000人,计算机软件,0.7-1.4万/月,广州-番禺区,2年经验,本科,招1人,03-20发布,,,免费班车;包住宿;专业培训;员工旅游;五险一金;年终奖金;绩效奖金;弹性工作;股票期权,
中级C#软件工程师,讯美科技股份有限公司,上市公司,150-500人,计算机服务(系统、数据服务、维修),0.7-1万/月,成都-高新区,3-4年经验,本科,招若干人,03-20发布,,,五险一金;补充医疗保险;通讯补贴;绩效奖金;年终奖金;股票期权;定期体检,
C++/C#软件工程师（HY)）,广州市昊志机电股份有限公司,上市公司,1000-5000人,机械/设备/重工,1.5-2.3万/月,广州-黄埔区,1年经验,硕士,招2人,03-20发布,,,周末双休;带薪年假;五险一金;免费班车;绩效奖金;节日福利;年终奖金;员工旅游,
C#软件开发工程师（充电桩系统方向）,北京恒扉嘉泰建设工程有限公司,民营公司,50-150人,建筑/建材/工程,0.9-1.5万/月,北京-大兴区,1年经验,,招2人,03-20发布,,,五险一金;交通补贴;做五休二;包住宿;员工旅游;定期体检;年终奖金,
C#开发工程师,迪原创新（北京）科技有限公司,民营公司,150-500人,计算机软件,1-1.5万/月,南京-雨花台区,3-4年经验,本科,招1人,03-20发布,,,,
C#高级开发工程师,深圳价值网络科技有限公司,民营公司,150-500人,金融/投资/证券,1.2-2万/月,深圳-南山区,5-7年经验,本科,招3人,03-20发布,,,,
C#开发工程师,安徽省志鹄信息科技有限公司,民营公司,50-150人,互联网/电子商务,0.8-1.5万/月,合肥-高新区,2年经验,本科,招若干人,03-20发布,,,五险一金;餐饮补贴;补充医疗保险;补充公积金;绩效奖金;年终奖金;交通补贴,
C#高级开发工程师(高手)				(职位编号：J006),深圳特鹏网络有限公司,民营公司,50-150人,家居/室内设计/装潢,2.5-3万/月,深圳,3-4年经验,大专,招2人,03-20发布,,,五险一金;补充医疗保险;员工旅游;餐饮补贴;绩效奖金;年终奖金;定期体检,
软件工程师（net、c#、c/s方向）,重庆鼎游科技有限公司,民营公司,50-150人,计算机软件,6-8千/月,重庆-渝北区,2年经验,大专,招1人,03-20发布,,软件工程,五险一金;绩效奖金;员工旅游;定期体检;节日福利,
C#/c++软件工程师/软件工程师,深圳市正控科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,0.8-1万/月,深圳-宝安区,2年经验,本科,招2人,03-20发布,英语良好,,五险;绩效奖金;年终奖金;员工生日福利;员工旅游,
.NET/C#开发工程师（急聘）,浙江博月科技有限公司,创业公司,少于50人,计算机软件,0.8-2万/月,杭州-滨江区,3-4年经验,大专,招8人,03-20发布,,软件工程 计算机科学与技术,五险一金;交通补贴;餐饮补贴;年终奖金;年底双薪;生日福利,
MES-C#开发工程师,同致电子科技（厦门）有限公司,外资（非欧美）,1000-5000人,汽车及零配件,0.8-1.2万/月,厦门,5-7年经验,本科,招若干人,03-20发布,,,,
C#开发实习生,杭州美思特智能科技股份有限公司,上市公司,500-1000人,电子技术/半导体/集成电路,3-4.5千/月,杭州,无工作经验,,招1人,03-20发布,,,五险一金;员工旅游;专业培训;定期体检;年终奖金;绩效奖金;餐饮补贴;节假日福利;员工生日会;晋升通道,
对日软件C#/.NET开发高级工程师,北京北方新宇信息技术有限公司,上市公司,1000-5000人,计算机软件,5-8千/月,北京,2年经验,大专,招若干人,03-20发布,,日语良好,五险一金;绩效奖金;年终奖金;定期体检;出国机会,
C#开发工程师,深圳市特瑞吉科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.6-1.5万/月,深圳-龙华新区,1年经验,大专,招若干人,03-20发布,,自动化,通讯补贴;餐饮补贴;年终奖金,
C#开发工程师,深圳市微科通讯设备有限公司,民营公司,150-500人,通信/电信/网络设备,6-9千/月,深圳-龙华新区,3-4年经验,,招1人,03-20发布,,,五险一金;专业培训,
C#开发工程师,苏州浩辰软件股份有限公司北京分公司,民营公司,150-500人,计算机软件,0.8-1.2万/月,北京,2年经验,本科,招2人,03-20发布,,,五险一金;绩效奖金;员工旅游;餐饮补贴;年终奖金;免费班车;定期体检,
C#高级软件开发工程师（桌面）,上海菜猫健康管理有限公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),1.2-2万/月,上海-长宁区,2年经验,大专,招2人,03-20发布,,计算机应用 计算机信息管理,做五休二;五险一金;专业培训,
C#系统架构师,安徽飞航国际旅行社有限公司,创业公司,少于50人,酒店/旅游,0.6-1.2万/月,芜湖,1年经验,大专,招1人,03-20发布,,,做五休二;周末双休;绩效奖金;节日福利;交通补贴;餐饮补贴;加班补贴;通讯补贴,
C#开发工程师,重庆昌冉科技有限公司,民营公司,少于50人,计算机软件,3-4.5千/月,重庆-渝北区,无工作经验,,招2人,03-20发布,,,五险一金;专业培训;定期体检;绩效奖金;交通补贴;通讯补贴;春节超长假期;人性化管理;技术大牛;北京培训,
C++/c#开发工程师,深圳市华创科新科技有限公司,民营公司,50-150人,互联网/电子商务,1.5-2万/月,深圳-福田区,3-4年经验,本科,招1人,03-20发布,,,五险一金;员工旅游;交通补贴;年终奖金;绩效奖金,
C#/C++开发工程师,深圳市集益创新信息技术有限公司,民营公司,500-1000人,互联网/电子商务,1.5-2万/月,深圳-南山区,3-4年经验,本科,招1人,03-20发布,,,,
C++/c#开发工程师,深圳市集益创新信息技术有限公司,民营公司,50-150人,计算机软件,1.5-2万/月,深圳-南山区,3-4年经验,本科,招1人,03-20发布,,,,
高级C#服务器端开发-CP-杭州-00417,英雄互娱科技股份有限公司,上市公司,500-1000人,网络游戏,1-1.5万/月,杭州-滨江区,2年经验,本科,招1人,03-20发布,,,五险一金,
C#/.NET软件工程师,上海信耀电子有限公司,国企,1000-5000人,电子技术/半导体/集成电路,10-20万/年,上海-嘉定区,无工作经验,,招2人,03-20发布,,,,
C#.NET开发工程师(WinForm),江苏茗鹤信息技术有限公司,民营公司,50-150人,计算机软件,0.4-1万/月,扬州,2年经验,大专,招2人,03-20发布,,,五险一金;年终奖金;专业培训;绩效奖金;员工旅游,
C#软件工程师（五天八小时工作制+五险+包工作餐）,广州慧翼智能科技有限公司,民营公司,50-150人,机械/设备/重工,0.6-1.2万/月,广州-黄埔区,2年经验,大专,招1人,03-20发布,,,五险一金;绩效奖金;年终奖金;餐饮补贴;弹性工作;出国机会,
C#软件工程师,武汉镭立信息科技有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,武汉-洪山区,2年经验,大专,招5人,03-20发布,,,通讯补贴;绩效奖金;年终奖金;定期体检;股票期权;员工旅游;五险,
C#开发工程师,金蝶医疗软件科技有限公司,民营公司,150-500人,计算机软件,0.6-1.5万/月,广州,无工作经验,本科,招若干人,03-20发布,,,五险一金;员工旅游;绩效奖金;年终奖金;弹性工作;定期体检,
C#开发工程师,华科优建（武汉）工程信息发展有限公司,民营公司,50-150人,计算机软件,0.8-1.2万/月,武汉,无工作经验,本科,招若干人,03-20发布,,,五险一金;周末双休;员工旅游;绩效奖金;年终奖金;定期体检,
.net/C#工程师,西安晶源科创新能源有限公司,民营公司,50-150人,互联网/电子商务,1-1.5万/月,深圳,3-4年经验,大专,招2人,03-20发布,,计算机科学与技术,免费吃住;最繁华地段;丰厚年终奖;出国机会;绩效奖金;员工旅游;专业培训,
C#开发工程师,广州永诺生物科技有限公司,民营公司,50-150人,制药/生物工程,6-8千/月,佛山-顺德区,1年经验,本科,招2人,03-20发布,,,五险一金;员工旅游;专业培训;绩效奖金;定期体检,
C#开发工程师,沈阳速倍科技发展有限公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),3-4.5千/月,沈阳,1年经验,中专,招2人,03-20发布,,,周末双休;带薪年假;五险一金;绩效奖金;节日福利;交通补贴;通讯补贴;餐饮补贴;年终奖金,
C#工程师,吉林爱信诺航天信息有限公司,上市公司,150-500人,计算机服务(系统、数据服务、维修),0.4-1.2万/月,长春-经济技术开发区,3-4年经验,大专,招1人,03-20发布,,,做五休二;带薪年假;五险一金;餐饮补贴;交通补贴,
C#工程师,深圳市麦驰安防技术有限公司,民营公司,150-500人,电子技术/半导体/集成电路,1.3-2.5万/月,深圳-宝安区,3-4年经验,本科,招1人,03-20发布,,,五险一金;员工旅游;交通补贴;通讯补贴;绩效奖金;年终奖金,
软件开发技术员（C#）,南京莱斯信息技术股份有限公司,国企,500-1000人,计算机软件,1-1.2万/月,南京-秦淮区,1年经验,本科,招2人,03-20发布,,,五险一金;交通补贴;通讯补贴;绩效奖金;餐饮补贴;年终奖金,
C#开发工程师,苏州仕犇人力资源管理有限公司,合资,50-150人,汽车及零配件,12-30万/年,苏州,无工作经验,,招1人,03-20发布,,,五险一金;免费班车;员工旅游;交通补贴;餐饮补贴;通讯补贴;年终奖金,
华南公司-C#开发工程师,中国外运华南有限公司,国企,10000人以上,交通/运输/物流,1-1.5万/月,广州-黄埔区,1年经验,本科,招5人,03-20发布,,,带薪年假;五险一金;节日福利;周末双休;专业培训;年终奖金,
C#软件工程师,威胜集团有限公司,上市公司,1000-5000人,仪器仪表/工业自动化,0.8-1.2万/月,长沙-岳麓区,无工作经验,本科,招2人,03-20发布,,软件工程 计算机科学与技术,五险一金;免费班车;绩效奖金;包住;补充医疗保险;定期体检;年终奖金;专业培训,
上位机开发软件工程师C#,杭州景业智能科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,15-20万/年,杭州,3-4年经验,本科,招若干人,03-20发布,,,五险一金;绩效奖金;项目奖金;专业培训;餐饮补贴;节日福利;弹性工作;定期体检;股票期权;年终奖金,
C#/.net软件工程师,青岛通软网络科技有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,青岛,1年经验,大专,招2人,03-20发布,,计算机科学与技术 计算机应用,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金,
C#开发工程师,北京朗视仪器有限公司,民营公司,150-500人,医疗设备/器械,1-1.8万/月,北京-海淀区,2年经验,本科,招1人,03-20发布,,,周末双休;带薪年假;五险一金;节日福利;专业培训;交通补贴;餐饮补贴;加班补贴;通讯补贴;高温补贴,
资深C#工程师,上海岱嘉医学信息系统有限公司,外资（欧美）,150-500人,计算机软件,1.5-2.5万/月,上海-长宁区,3-4年经验,本科,招若干人,03-20发布,,,做五休二;周末双休;带薪年假;五险一金;节日福利;通讯补贴,
C#工程师,南京绿库信息技术有限公司,民营公司,150-500人,计算机软件,0.5-1万/月,南京-栖霞区,2年经验,本科,招2人,03-20发布,普通话,计算机科学与技术 软件工程,五险一金;补充医疗保险;餐饮补贴;年终奖金;定期体检,
C#中级开发工程师,浙江闪龙科技有限公司,民营公司,50-150人,计算机软件,6-8千/月,嘉兴,无工作经验,,招若干人,03-20发布,,,五险一金;员工旅游;年终奖金;周末双休;定期体检;节日福利;人才奖励;绩效奖金,
C#软件开发工程师,南京理工科技系统有限公司,民营公司,50-150人,通信/电信/网络设备,0.6-1.2万/月,南京-江宁区,2年经验,本科,招1人,03-20发布,,,五险一金;免费班车;员工旅游;交通补贴;通讯补贴;绩效奖金;定期体检;节日福利;餐饮补贴;生日礼品,
C#软件工程师（中级）,武汉中科通达高新技术股份有限公司,民营公司,150-500人,计算机服务(系统、数据服务、维修),0.7-1.5万/月,武汉-洪山区,3-4年经验,高中,招2人,03-20发布,,,五险一金;员工旅游;专业培训;餐饮补贴;定期体检;年终奖金,
.net/c++/c#开发工程师,上海宝信软件股份有限公司湛江分公司,国企,50-150人,计算机软件,4-8千/月,湛江,无工作经验,大专,招若干人,03-20发布,,,,
C#.NET工程师,成都汇合乾元科技有限公司,民营公司,50-150人,计算机硬件,0.5-1.5万/月,成都,1年经验,本科,招10人,03-20发布,英语良好,,五险一金;补充医疗保险;补充公积金;交通补贴;年终奖金;绩效奖金;餐饮补贴;定期体检,
